timestamp,hour,house1_current,house2_current,house3_current,house4_current,house5_current,total_current,is_peak_hour,current_change_rate,overload_flag,main_contributor
952,16,1.82,2.11,1.43,0.63,2.08,8.07,0,1.0900000000000007,0,2
953,17,2.28,1.05,2.02,1.92,1.84,9.11,0,1.0399999999999991,0,1
954,18,1.61,2.69,1.79,4.86,1.04,11.989999999999998,1,2.879999999999999,0,4
955,19,4.31,1.78,2.75,0.83,2.72,12.39,1,0.40000000000000213,0,1
956,20,3.72,4.91,4.03,4.71,0.86,18.23,1,5.84,1,2
957,21,3.91,1.75,2.41,2.1,1.86,12.03,1,-6.200000000000001,0,1
958,22,1.16,2.16,0.79,0.93,2.38,7.42,0,-4.609999999999999,0,5
959,23,2.32,0.63,2.06,1.22,0.96,7.1899999999999995,0,-0.23000000000000043,0,1
960,0,1.45,1.34,2.01,1.56,2.48,8.84,0,1.6500000000000004,0,5
961,1,0.84,2.44,1.39,1.24,1.28,7.19,0,-1.6499999999999995,0,2
962,2,1.67,0.59,1.8,1.8,0.67,6.529999999999999,0,-0.660000000000001,0,3
963,3,2.22,1.78,1.19,0.78,1.94,7.91,0,1.3800000000000008,0,1
964,4,0.9,1.8,1.46,0.58,1.42,6.16,0,-1.75,0,2
965,5,1.03,1.04,1.5,0.68,1.87,6.12,0,-0.040000000000000036,0,5
966,6,2.08,3.83,1.93,2.94,3.14,13.92,1,7.8,0,2
967,7,4.03,1.38,4.56,2.76,1.47,14.2,1,0.27999999999999936,0,3
968,8,3.66,3.26,3.86,4.23,1.38,16.39,1,2.1900000000000013,0,4
969,9,0.54,1.46,1.66,1.02,2.08,6.76,0,-9.63,0,5
970,10,2.1,1.28,2.36,0.91,1.29,7.94,0,1.1800000000000006,0,3
971,11,0.86,1.99,2.1,1.71,1.3,7.96,0,0.019999999999999574,0,3
972,12,0.64,2.49,1.26,1.52,2.22,8.13,0,0.17000000000000082,0,2
973,13,1.15,2.48,1.24,0.58,0.9,6.3500000000000005,0,-1.7800000000000002,0,2
974,14,2.17,1.01,0.68,1.84,1.74,7.44,0,1.0899999999999999,0,1
975,15,2.23,2.25,2.3,0.99,1.43,9.200000000000001,0,1.7600000000000007,0,3
976,16,0.71,1.71,1.32,2.49,0.99,7.220000000000001,0,-1.9800000000000004,0,4
977,17,1.53,1.18,2.23,0.53,1.11,6.58,0,-0.6400000000000006,0,3
978,18,4.06,4.63,3.85,2.47,3.54,18.55,1,11.97,1,2
979,19,3.55,2.36,1.13,4.41,3.92,15.37,1,-3.1800000000000015,0,4
980,20,3.37,0.8,2.96,1.54,0.76,9.43,1,-5.9399999999999995,0,1
981,21,0.52,1.42,0.67,2.97,3.42,9.0,1,-0.4299999999999997,0,5
982,22,2.34,1.74,1.02,1.75,2.08,8.93,0,-0.07000000000000028,0,1
983,23,1.64,1.49,1.55,1.54,1.99,8.209999999999999,0,-0.7200000000000006,0,5
984,0,1.21,0.97,1.52,2.17,2.21,8.079999999999998,0,-0.13000000000000078,0,5
985,1,2.16,1.34,1.54,1.23,2.44,8.709999999999999,0,0.6300000000000008,0,5
986,2,1.82,1.63,2.1,1.9,1.67,9.120000000000001,0,0.4100000000000019,0,3
987,3,2.0,1.39,0.91,0.58,0.77,5.65,0,-3.4700000000000006,0,1
988,4,0.84,1.84,1.78,1.38,2.15,7.99,0,2.34,0,5
989,5,0.99,1.14,2.38,2.16,1.29,7.96,0,-0.03000000000000025,0,3
990,6,1.11,2.69,2.96,0.69,0.94,8.389999999999999,1,0.4299999999999988,0,3
991,7,2.96,4.6,0.76,1.38,3.55,13.25,1,4.860000000000001,0,2
992,8,4.63,2.63,4.75,4.91,2.08,19.0,1,5.75,1,4
993,9,1.09,1.82,2.42,2.46,1.36,9.15,0,-9.85,0,4
994,10,0.58,1.91,1.72,1.35,1.4,6.960000000000001,0,-2.1899999999999995,0,2
995,11,0.81,1.28,1.61,0.55,2.09,6.34,0,-0.620000000000001,0,5
996,12,1.56,0.68,2.31,0.84,1.59,6.98,0,0.6400000000000006,0,3
997,13,1.96,2.31,2.35,2.46,2.5,11.579999999999998,0,4.599999999999998,0,5
998,14,1.68,0.7,2.32,1.03,0.51,6.239999999999999,0,-5.339999999999999,0,3
999,15,2.45,1.2,0.69,1.49,1.03,6.86,0,0.620000000000001,0,1
1000,16,1.52,1.24,1.76,1.05,0.98,6.549999999999999,0,-0.3100000000000014,0,3
1001,17,1.41,1.33,2.48,1.3,2.34,8.86,0,2.3100000000000005,0,3
1002,18,0.59,4.89,3.7,3.92,4.52,17.619999999999997,1,8.759999999999998,0,2
1003,19,3.51,1.64,0.77,3.66,1.92,11.5,1,-6.119999999999997,0,4
1004,20,3.63,3.83,2.34,2.28,4.86,16.94,1,5.440000000000001,0,5
1005,21,3.29,2.22,4.91,3.52,4.96,18.9,1,1.9599999999999973,1,5
1006,22,1.08,1.77,0.74,1.63,1.91,7.13,0,-11.77,0,5
1007,23,2.09,2.34,1.24,1.35,1.43,8.45,0,1.3199999999999994,0,2
1008,0,2.22,2.12,1.54,1.15,1.84,8.87,0,0.41999999999999993,0,1
1009,1,2.03,0.64,0.83,2.43,1.16,7.09,0,-1.7799999999999994,0,4
1010,2,2.45,1.4,1.25,0.68,2.43,8.209999999999999,0,1.1199999999999992,0,1
1011,3,2.11,1.1,0.77,1.01,0.98,5.970000000000001,0,-2.2399999999999984,0,1
1012,4,2.25,2.28,1.1,0.88,1.91,8.419999999999998,0,2.4499999999999975,0,2
1013,5,1.96,1.03,0.82,1.8,1.68,7.29,0,-1.1299999999999981,0,1
1014,6,2.02,1.86,4.17,4.18,2.97,15.200000000000001,1,7.910000000000001,0,4
1015,7,1.78,4.2,4.18,2.71,1.32,14.190000000000001,1,-1.0099999999999998,0,2
1016,8,3.22,3.39,2.57,4.66,4.83,18.67,1,4.48,1,5
1017,9,1.44,1.47,1.53,1.38,2.0,7.82,0,-10.850000000000001,0,5
1018,10,1.21,0.62,1.27,1.64,2.12,6.86,0,-0.96,0,5
1019,11,0.79,1.96,1.59,1.59,1.66,7.59,0,0.7299999999999995,0,2
1020,12,0.66,1.07,2.46,1.88,1.02,7.09,0,-0.5,0,3
1021,13,0.98,1.75,0.53,2.41,2.39,8.06,0,0.9700000000000006,0,4
1022,14,1.65,2.42,0.67,1.33,2.44,8.51,0,0.4499999999999993,0,5
1023,15,1.04,2.38,1.62,2.24,2.31,9.59,0,1.08,0,2
1024,16,1.52,1.53,1.61,1.75,1.39,7.8,0,-1.79,0,4
1025,17,1.74,0.6,2.19,0.99,0.92,6.4399999999999995,0,-1.3600000000000003,0,3
1026,18,1.19,3.74,2.48,0.68,1.89,9.98,1,3.540000000000001,0,2
1027,19,0.93,2.24,1.02,2.18,2.92,9.290000000000001,1,-0.6899999999999995,0,5
1028,20,3.3,0.58,0.9,4.21,4.25,13.24,1,3.9499999999999993,0,5
1029,21,3.67,2.79,3.67,2.0,1.91,14.04,1,0.7999999999999989,0,1
1030,22,1.24,0.76,1.57,2.02,1.14,6.7299999999999995,0,-7.31,0,4
1031,23,0.78,1.68,0.82,0.74,1.21,5.2299999999999995,0,-1.5,0,2
1032,0,1.09,2.11,0.59,2.05,0.57,6.41,0,1.1800000000000006,0,2
1033,1,1.28,1.41,0.87,1.94,2.46,7.96,0,1.5499999999999998,0,5
1034,2,2.15,0.61,0.74,1.14,1.62,6.26,0,-1.7000000000000002,0,1
1035,3,1.65,1.16,0.9,0.85,1.56,6.119999999999999,0,-0.14000000000000057,0,1
1036,4,1.5,2.11,1.43,1.91,1.86,8.81,0,2.6900000000000013,0,2
1037,5,1.18,0.62,2.34,1.19,1.14,6.47,0,-2.3400000000000007,0,3
1038,6,3.02,0.67,2.97,1.97,2.26,10.89,1,4.420000000000001,0,1
1039,7,4.24,3.69,1.56,3.39,2.75,15.63,1,4.74,0,1
1040,8,3.73,4.45,1.82,1.1,2.57,13.67,1,-1.9600000000000009,0,2
1041,9,2.48,1.21,0.9,1.89,0.55,7.029999999999999,0,-6.640000000000001,0,1
1042,10,1.05,0.53,1.74,1.93,1.16,6.41,0,-0.6199999999999992,0,4
1043,11,1.5,1.73,2.34,1.71,1.04,8.32,0,1.9100000000000001,0,3
1044,12,1.93,0.7,1.37,0.83,1.61,6.44,0,-1.88,0,1
1045,13,1.05,1.86,2.21,0.57,0.54,6.23,0,-0.20999999999999996,0,3
1046,14,0.92,2.06,1.06,2.01,1.15,7.199999999999999,0,0.9699999999999989,0,2
1047,15,0.97,1.38,1.54,1.86,1.53,7.28,0,0.08000000000000096,0,4
1048,16,0.57,0.86,1.64,1.29,1.27,5.629999999999999,0,-1.6500000000000012,0,3
1049,17,1.76,1.9,1.62,0.7,1.54,7.5200000000000005,0,1.8900000000000015,0,2
1050,18,1.59,2.05,4.46,1.99,0.62,10.709999999999999,1,3.1899999999999986,0,3
1051,19,3.83,1.88,0.93,4.95,4.94,16.53,1,5.820000000000002,0,4
1052,20,2.22,3.48,4.68,3.4,3.14,16.919999999999998,1,0.389999999999997,0,3
1053,21,1.1,0.95,1.01,1.04,2.64,6.74,1,-10.179999999999998,0,5
1054,22,1.8,1.81,1.24,1.07,1.84,7.760000000000001,0,1.0200000000000005,0,5
1055,23,0.89,0.9,2.22,2.4,1.86,8.27,0,0.5099999999999989,0,4
1056,0,2.34,1.93,1.42,1.8,1.81,9.299999999999999,0,1.0299999999999994,0,1
1057,1,1.82,1.38,1.57,2.02,2.39,9.180000000000001,0,-0.11999999999999744,0,5
1058,2,0.57,1.03,0.96,1.18,1.15,4.890000000000001,0,-4.290000000000001,0,4
1059,3,1.07,0.75,1.7,1.56,1.69,6.77,0,1.879999999999999,0,3
1060,4,1.07,2.19,2.45,1.53,1.11,8.35,0,1.58,0,3
1061,5,1.45,1.82,1.58,0.95,1.72,7.52,0,-0.8300000000000001,0,2
1062,6,3.56,3.24,2.55,4.59,2.96,16.900000000000002,1,9.380000000000003,0,4
1063,7,3.38,3.5,0.8,1.66,1.79,11.129999999999999,1,-5.770000000000003,0,2
1064,8,3.83,3.34,4.99,0.59,3.73,16.48,1,5.350000000000001,0,3
1065,9,1.63,2.16,1.52,1.42,1.6,8.33,0,-8.15,0,2
1066,10,1.85,1.51,1.74,0.74,0.87,6.710000000000001,0,-1.6199999999999992,0,1
1067,11,0.93,0.83,1.2,1.6,0.86,5.420000000000001,0,-1.29,0,4
1068,12,2.47,1.08,2.08,2.31,2.4,10.340000000000002,0,4.920000000000001,0,1
1069,13,1.23,0.61,1.8,0.87,2.34,6.85,0,-3.490000000000002,0,5
1070,14,2.4,2.14,0.87,0.54,1.18,7.13,0,0.28000000000000025,0,1
1071,15,1.38,1.47,2.16,1.14,1.68,7.829999999999999,0,0.6999999999999993,0,3
1072,16,1.92,1.72,2.02,2.42,1.04,9.120000000000001,0,1.2900000000000018,0,4
1073,17,2.33,1.92,1.92,1.16,1.77,9.1,0,-0.02000000000000135,0,1
1074,18,2.52,4.46,3.63,4.48,3.21,18.3,1,9.200000000000001,1,4
1075,19,4.43,3.54,4.43,2.83,1.2,16.43,1,-1.870000000000001,0,1
1076,20,1.52,1.63,4.1,2.72,3.07,13.040000000000001,1,-3.389999999999999,0,3
1077,21,3.33,1.39,3.26,2.33,0.83,11.139999999999999,1,-1.9000000000000021,0,1
1078,22,0.93,1.23,1.76,1.48,0.95,6.3500000000000005,0,-4.789999999999998,0,3
1079,23,2.0,1.7,1.3,0.68,2.16,7.84,0,1.4899999999999993,0,5
1080,0,1.81,1.39,0.79,2.02,1.92,7.93,0,0.08999999999999986,0,4
1081,1,2.17,2.26,1.75,0.78,0.92,7.88,0,-0.04999999999999982,0,2
1082,2,1.33,1.83,1.96,1.72,1.93,8.77,0,0.8899999999999997,0,3
1083,3,2.22,1.26,2.23,0.95,2.11,8.770000000000001,0,1.7763568394002505e-15,0,3
1084,4,1.09,2.26,1.72,1.28,1.68,8.03,0,-0.740000000000002,0,2
1085,5,1.61,2.46,2.23,1.05,1.74,9.09,0,1.0600000000000005,0,2
1086,6,3.6,2.92,3.05,1.01,4.95,15.530000000000001,1,6.440000000000001,0,5
1087,7,2.16,2.24,4.82,1.26,1.8,12.280000000000001,1,-3.25,0,3
1088,8,3.66,1.04,4.17,2.87,3.23,14.970000000000002,1,2.6900000000000013,0,3
1089,9,1.85,1.03,1.94,2.49,0.51,7.82,0,-7.150000000000002,0,4
1090,10,1.7,1.54,2.26,2.09,1.0,8.59,0,0.7699999999999996,0,3
1091,11,0.86,1.84,2.35,0.51,1.22,6.78,0,-1.8099999999999996,0,3
1092,12,1.26,1.5,2.49,0.54,1.55,7.34,0,0.5599999999999996,0,3
1093,13,2.21,1.25,0.8,2.29,2.06,8.61,0,1.2699999999999996,0,4
1094,14,2.21,1.42,0.71,1.65,1.71,7.7,0,-0.9099999999999993,0,1
1095,15,1.63,1.67,2.13,2.43,2.42,10.28,0,2.579999999999999,0,4
1096,16,0.81,1.17,1.47,1.76,1.61,6.82,0,-3.459999999999999,0,4
1097,17,1.88,0.79,2.28,2.28,1.83,9.059999999999999,0,2.2399999999999984,0,3
1098,18,3.08,3.21,2.04,1.57,3.5,13.4,1,4.340000000000002,0,5
1099,19,4.32,4.66,1.1,1.91,2.87,14.86,1,1.459999999999999,0,2
1100,20,1.32,2.26,4.54,4.78,1.25,14.150000000000002,1,-0.7099999999999973,0,4
1101,21,1.84,3.9,2.67,3.78,1.62,13.809999999999999,1,-0.3400000000000034,0,2
1102,22,1.46,1.39,1.48,2.44,1.35,8.12,0,-5.6899999999999995,0,4
1103,23,0.53,0.89,0.86,1.22,0.73,4.23,0,-3.889999999999999,0,4
1104,0,0.57,0.54,1.82,2.35,1.61,6.89,0,2.6599999999999993,0,4
1105,1,1.47,0.9,0.99,1.61,1.98,6.950000000000001,0,0.060000000000001386,0,5
1106,2,0.79,2.04,1.22,0.7,0.82,5.57,0,-1.3800000000000008,0,2
1107,3,1.34,1.42,1.2,1.94,2.37,8.27,0,2.6999999999999993,0,5
1108,4,1.38,0.57,1.53,2.37,0.97,6.819999999999999,0,-1.4500000000000002,0,4
1109,5,1.7,0.53,0.75,1.98,0.51,5.47,0,-1.3499999999999996,0,4
1110,6,3.06,3.11,2.41,4.89,0.51,13.979999999999999,1,8.509999999999998,0,4
1111,7,3.65,1.52,0.9,3.95,3.33,13.35,1,-0.629999999999999,0,4
1112,8,2.56,4.5,2.87,3.64,4.61,18.18,1,4.83,1,5
1113,9,0.72,1.16,1.32,2.22,0.91,6.33,0,-11.85,0,4
1114,10,1.62,1.74,1.73,0.89,0.6,6.579999999999999,0,0.2499999999999991,0,2
1115,11,0.78,1.79,2.04,1.31,1.8,7.72,0,1.1400000000000006,0,3
1116,12,2.06,2.05,2.45,0.98,1.0,8.54,0,0.8199999999999994,0,3
1117,13,1.42,1.55,0.59,2.46,2.24,8.26,0,-0.27999999999999936,0,4
1118,14,0.52,2.19,1.53,1.84,1.41,7.49,0,-0.7699999999999996,0,2
1119,15,1.63,2.11,1.18,2.07,1.31,8.3,0,0.8100000000000005,0,2
1120,16,1.73,1.88,1.65,1.75,2.16,9.17,0,0.8699999999999992,0,5
1121,17,1.6,0.9,1.44,2.37,1.5,7.8100000000000005,0,-1.3599999999999994,0,4
1122,18,3.54,0.89,4.35,1.44,4.88,15.099999999999998,1,7.289999999999997,0,5
1123,19,3.85,0.54,3.02,1.15,4.37,12.93,1,-2.169999999999998,0,5
1124,20,1.54,2.57,2.99,3.27,4.2,14.57,1,1.6400000000000006,0,5
1125,21,3.83,0.69,1.74,1.16,4.69,12.11,1,-2.460000000000001,0,5
1126,22,1.68,2.23,0.91,0.68,2.38,7.88,0,-4.2299999999999995,0,5
1127,23,1.48,2.43,1.12,1.98,1.06,8.07,0,0.1900000000000004,0,2
1128,0,1.73,1.63,1.69,2.17,1.85,9.07,0,1.0,0,4
1129,1,2.41,1.22,1.11,0.69,1.39,6.819999999999999,0,-2.250000000000001,0,1
1130,2,0.85,1.65,2.4,0.88,1.61,7.390000000000001,0,0.5700000000000012,0,3
1131,3,2.4,1.43,2.44,2.03,1.83,10.129999999999999,0,2.7399999999999984,0,3
1132,4,2.06,2.12,1.69,0.64,0.76,7.269999999999999,0,-2.8600000000000003,0,2
1133,5,1.19,1.97,2.19,2.47,0.75,8.57,0,1.3000000000000016,0,4
1134,6,2.59,1.52,3.38,1.03,4.51,13.03,1,4.459999999999999,0,5
1135,7,3.95,1.23,3.39,3.88,3.61,16.06,1,3.0299999999999994,0,1
1136,8,1.59,2.63,3.36,3.47,3.54,14.59,1,-1.4699999999999989,0,5
1137,9,2.43,0.6,1.97,1.81,0.8,7.61,0,-6.9799999999999995,0,1
1138,10,1.97,1.69,2.15,1.59,0.94,8.34,0,0.7299999999999995,0,3
1139,11,1.74,1.92,2.32,1.3,1.02,8.3,0,-0.03999999999999915,0,3
1140,12,1.22,1.9,1.73,1.21,2.1,8.16,0,-0.14000000000000057,0,5
1141,13,1.64,1.72,1.85,2.04,1.58,8.83,0,0.6699999999999999,0,4
1142,14,1.82,2.46,2.25,0.93,1.13,8.59,0,-0.2400000000000002,0,2
1143,15,1.35,2.08,1.13,1.16,1.38,7.1000000000000005,0,-1.4899999999999993,0,2
1144,16,0.81,1.39,2.33,0.72,2.21,7.46,0,0.35999999999999943,0,3
1145,17,0.88,1.04,0.87,1.76,2.34,6.89,0,-0.5700000000000003,0,5
1146,18,1.45,4.59,3.56,2.13,3.58,15.31,1,8.420000000000002,0,2
1147,19,1.06,3.77,2.81,4.54,4.35,16.53,1,1.2200000000000006,0,4
1148,20,3.36,3.97,4.59,3.67,4.97,20.56,1,4.029999999999998,1,5
1149,21,2.08,4.82,3.88,2.89,1.3,14.970000000000002,1,-5.589999999999996,0,2
1150,22,1.59,0.62,1.82,0.51,2.05,6.59,0,-8.380000000000003,0,5
1151,23,1.97,1.77,0.94,1.68,1.65,8.01,0,1.42,0,1
1152,0,1.33,1.52,0.81,1.9,2.49,8.05,0,0.040000000000000924,0,5
1153,1,1.98,1.3,2.29,2.12,1.96,9.65,0,1.5999999999999996,0,3
1154,2,0.87,2.48,1.27,2.41,1.02,8.05,0,-1.5999999999999996,0,2
1155,3,1.27,2.13,1.44,2.38,1.82,9.04,0,0.9899999999999984,0,4
1156,4,0.9,1.37,1.89,1.5,0.59,6.25,0,-2.789999999999999,0,3
1157,5,1.31,1.2,2.42,1.61,2.27,8.81,0,2.5600000000000005,0,3
1158,6,2.78,1.41,3.62,2.37,0.72,10.9,1,2.09,0,3
1159,7,1.1,4.96,3.59,0.63,4.76,15.040000000000001,1,4.140000000000001,0,2
1160,8,2.77,1.06,4.47,1.19,2.23,11.72,1,-3.3200000000000003,0,3
1161,9,1.28,2.41,0.88,0.94,1.92,7.43,0,-4.290000000000001,0,2
1162,10,2.29,2.39,0.8,1.9,1.01,8.389999999999999,0,0.9599999999999991,0,2
1163,11,2.09,2.5,1.01,0.71,1.03,7.34,0,-1.049999999999999,0,2
1164,12,1.21,2.25,1.84,2.49,1.8,9.59,0,2.25,0,4
1165,13,0.91,1.94,1.28,0.63,0.53,5.29,0,-4.3,0,2
1166,14,2.14,2.09,0.86,1.22,2.18,8.49,0,3.2,0,5
1167,15,2.43,1.61,1.62,1.44,0.69,7.789999999999999,0,-0.7000000000000011,0,1
1168,16,0.86,1.91,1.25,0.89,1.4,6.309999999999999,0,-1.4800000000000004,0,2
1169,17,0.82,2.46,1.17,1.57,2.0,8.02,0,1.7100000000000009,0,2
1170,18,2.84,1.59,3.3,2.76,2.02,12.509999999999998,1,4.489999999999998,0,3
1171,19,4.21,4.49,2.91,4.0,0.84,16.45,1,3.9400000000000013,0,2
1172,20,3.59,4.16,1.27,1.07,0.55,10.64,1,-5.809999999999999,0,2
1173,21,4.64,3.15,4.8,2.81,1.16,16.56,1,5.919999999999998,0,3
1174,22,2.04,2.27,2.02,0.54,1.99,8.86,0,-7.699999999999999,0,2
1175,23,0.58,0.84,2.46,2.46,0.7,7.04,0,-1.8199999999999994,0,3
1176,0,1.26,0.62,1.92,1.62,1.03,6.45,0,-0.5899999999999999,0,3
1177,1,2.0,1.3,1.44,1.18,1.57,7.49,0,1.04,0,1
1178,2,1.49,2.08,0.64,1.42,2.14,7.77,0,0.27999999999999936,0,5
1179,3,2.09,1.91,1.88,2.16,1.09,9.129999999999999,0,1.3599999999999994,0,4
1180,4,1.39,0.63,0.68,2.24,1.47,6.41,0,-2.719999999999999,0,4
1181,5,0.88,1.22,1.23,1.36,0.64,5.33,0,-1.08,0,4
1182,6,0.93,3.7,4.1,2.93,4.89,16.55,1,11.22,0,5
1183,7,3.91,4.43,4.74,2.02,1.09,16.19,1,-0.35999999999999943,0,3
1184,8,3.16,1.88,2.35,1.89,1.34,10.620000000000001,1,-5.57,0,1
1185,9,0.59,2.07,0.85,1.51,1.36,6.38,0,-4.240000000000001,0,2
1186,10,0.84,0.55,0.97,2.11,0.94,5.41,0,-0.9699999999999998,0,4
1187,11,1.33,2.16,2.11,1.89,1.68,9.17,0,3.76,0,2
1188,12,0.8,2.04,2.11,0.71,0.59,6.249999999999999,0,-2.920000000000001,0,3
1189,13,2.1,0.53,2.11,1.97,1.6,8.31,0,2.0600000000000014,0,3
1190,14,0.92,1.23,1.78,1.62,0.74,6.29,0,-2.0200000000000005,0,3
1191,15,1.09,2.31,2.15,1.41,2.06,9.020000000000001,0,2.7300000000000013,0,2
1192,16,0.92,0.68,1.61,1.96,1.63,6.8,0,-2.2200000000000015,0,4
1193,17,1.83,0.84,2.13,1.87,2.08,8.75,0,1.9500000000000002,0,3
1194,18,4.28,3.22,3.89,1.02,1.7,14.11,1,5.359999999999999,0,1
1195,19,4.43,4.86,1.28,1.92,1.88,14.369999999999997,1,0.259999999999998,0,2
1196,20,3.26,2.13,2.4,4.99,2.45,15.23,1,0.860000000000003,0,4
1197,21,2.68,2.19,1.99,1.68,4.07,12.610000000000001,1,-2.619999999999999,0,5
1198,22,1.16,1.78,0.85,2.05,2.3,8.14,0,-4.470000000000001,0,5
1199,23,1.3,2.24,1.2,1.39,0.94,7.07,0,-1.0700000000000003,0,2
1200,0,1.26,0.85,0.96,1.78,1.07,5.92,0,-1.1500000000000004,0,4
1201,1,2.26,1.41,2.48,1.68,1.65,9.48,0,3.5600000000000005,0,3
1202,2,1.42,1.4,0.63,2.34,1.16,6.949999999999999,0,-2.530000000000001,0,4
1203,3,1.15,2.06,2.05,0.94,1.22,7.419999999999999,0,0.46999999999999975,0,2
1204,4,1.12,1.65,2.44,1.36,0.71,7.28,0,-0.1399999999999988,0,3
1205,5,1.6,1.35,1.03,1.97,1.61,7.5600000000000005,0,0.28000000000000025,0,4
1206,6,0.86,4.01,1.43,3.58,3.41,13.29,1,5.729999999999999,0,2
1207,7,2.21,2.58,3.34,3.86,1.23,13.219999999999999,1,-0.07000000000000028,0,4
1208,8,4.2,4.61,3.86,4.15,0.52,17.34,1,4.120000000000001,0,2
1209,9,1.77,1.45,0.75,2.21,1.87,8.05,0,-9.29,0,4
1210,10,0.7,2.16,1.51,0.66,1.09,6.12,0,-1.9300000000000006,0,2
1211,11,0.63,1.46,1.77,1.08,1.58,6.52,0,0.39999999999999947,0,3
1212,12,2.07,1.14,0.99,0.89,2.11,7.199999999999999,0,0.6799999999999997,0,5
1213,13,2.08,0.87,0.88,1.38,1.63,6.84,0,-0.35999999999999943,0,1
1214,14,2.24,0.92,1.72,0.93,0.82,6.63,0,-0.20999999999999996,0,1
1215,15,2.17,2.18,1.2,2.34,0.57,8.459999999999999,0,1.8299999999999992,0,4
1216,16,0.79,0.75,0.96,1.89,1.37,5.76,0,-2.6999999999999993,0,4
1217,17,0.5,1.34,0.96,1.23,1.66,5.6899999999999995,0,-0.07000000000000028,0,5
1218,18,1.02,0.89,1.74,2.27,4.42,10.34,1,4.65,0,5
1219,19,4.37,4.23,3.79,0.97,0.64,14.000000000000002,1,3.660000000000002,0,1
1220,20,4.79,4.91,1.46,1.74,1.7,14.6,1,0.5999999999999979,0,2
1221,21,2.27,4.07,1.56,2.2,4.36,14.46,1,-0.1399999999999988,0,5
1222,22,2.02,1.92,1.61,0.78,0.84,7.17,0,-7.290000000000001,0,1
1223,23,1.95,1.71,1.46,1.3,0.82,7.24,0,0.07000000000000028,0,1
1224,0,1.27,1.97,0.83,0.88,1.02,5.970000000000001,0,-1.2699999999999996,0,2
1225,1,1.48,0.73,0.53,2.12,1.22,6.08,0,0.10999999999999943,0,4
1226,2,0.92,1.82,1.88,0.92,1.64,7.18,0,1.0999999999999996,0,3
1227,3,1.76,0.82,1.69,0.78,2.15,7.199999999999999,0,0.019999999999999574,0,5
1228,4,1.56,1.57,2.01,2.44,1.29,8.870000000000001,0,1.6700000000000017,0,4
1229,5,1.32,0.97,1.1,2.02,1.68,7.09,0,-1.7800000000000011,0,4
1230,6,2.55,4.32,1.97,4.46,3.46,16.76,1,9.670000000000002,0,4
1231,7,1.35,1.23,2.25,2.76,2.56,10.15,1,-6.610000000000001,0,4
1232,8,1.73,1.92,1.37,2.21,0.66,7.89,1,-2.2600000000000007,0,4
1233,9,1.32,1.95,1.8,2.26,0.78,8.11,0,0.21999999999999975,0,4
1234,10,1.41,1.17,1.68,1.09,1.04,6.39,0,-1.7199999999999998,0,3
1235,11,2.39,2.31,1.97,1.75,2.12,10.54,0,4.1499999999999995,0,1
1236,12,1.01,1.13,0.84,0.8,0.99,4.77,0,-5.77,0,2
1237,13,1.65,2.15,1.31,1.87,0.85,7.829999999999999,0,3.0599999999999996,0,2
1238,14,1.8,2.3,0.89,2.14,2.4,9.53,0,1.7000000000000002,0,5
1239,15,2.04,0.86,2.35,1.73,1.3,8.280000000000001,0,-1.2499999999999982,0,3
1240,16,1.69,1.42,1.73,1.88,2.31,9.03,0,0.7499999999999982,0,5
1241,17,2.03,1.33,1.16,1.2,2.4,8.12,0,-0.9100000000000001,0,5
1242,18,0.96,3.21,3.66,2.04,2.37,12.240000000000002,1,4.120000000000003,0,3
1243,19,1.35,4.39,4.19,2.29,2.41,14.629999999999999,1,2.389999999999997,0,2
1244,20,4.42,4.43,3.52,0.52,1.7,14.589999999999998,1,-0.040000000000000924,0,2
1245,21,2.56,0.99,1.44,1.85,3.02,9.86,1,-4.729999999999999,0,5
1246,22,2.35,2.46,1.48,1.03,1.6,8.920000000000002,0,-0.9399999999999977,0,2
1247,23,1.65,1.76,2.06,1.53,2.31,9.31,0,0.3899999999999988,0,5
1248,0,1.65,0.8,1.29,2.11,0.64,6.489999999999999,0,-2.820000000000001,0,4
1249,1,1.53,0.6,1.58,1.8,2.37,7.88,0,1.3900000000000006,0,5
1250,2,0.55,1.0,0.9,1.51,1.64,5.6,0,-2.2800000000000002,0,5
1251,3,1.01,0.75,2.07,0.97,1.68,6.4799999999999995,0,0.8799999999999999,0,3
1252,4,2.14,1.94,1.44,1.35,1.42,8.29,0,1.8099999999999996,0,1
1253,5,0.94,1.17,1.19,1.79,1.81,6.9,0,-1.3899999999999988,0,5
1254,6,1.6,2.74,2.78,4.45,3.93,15.5,1,8.6,0,4
1255,7,1.3,0.73,2.25,3.43,3.91,11.620000000000001,1,-3.879999999999999,0,5
1256,8,2.91,1.75,0.71,3.78,4.17,13.32,1,1.6999999999999993,0,5
1257,9,1.37,0.6,0.68,0.99,1.84,5.48,0,-7.84,0,5
1258,10,0.99,1.82,2.0,2.07,0.84,7.720000000000001,0,2.24,0,4
1259,11,1.84,1.57,2.27,0.69,1.09,7.459999999999999,0,-0.26000000000000156,0,3
1260,12,2.28,0.73,2.27,2.47,0.72,8.47,0,1.0100000000000016,0,4
1261,13,2.12,2.4,0.6,1.95,1.97,9.04,0,0.5699999999999985,0,2
1262,14,0.95,2.44,0.94,2.16,0.6,7.09,0,-1.9499999999999993,0,2
